customer_id,date,logins,feature_events,session_minutes
C102758,2024-02-18,1,0,9.23
C102758,2024-02-19,2,0,8.22
C102758,2024-02-20,0,0,2.95
C102758,2024-02-21,0,0,1.55
C102758,2024-02-22,0,0,6.36
C102758,2024-02-23,0,0,11.64
C102758,2024-02-24,0,0,6.08
C102758,2024-02-25,0,0,3.21
C102758,2024-02-26,0,0,9.51
C102758,2024-02-27,2,1,27.39
C102758,2024-02-28,0,0,15.03
C102758,2024-02-29,0,0,0.0
C102758,2024-03-01,1,1,7.3
C102758,2024-03-02,0,0,7.98
C102758,2024-03-03,0,0,9.15
C102758,2024-03-04,1,1,3.47
C102758,2024-03-05,2,1,31.68
C102758,2024-03-06,2,1,18.95
C102758,2024-03-07,3,1,20.1
C102758,2024-03-08,0,0,12.91
C102758,2024-03-09,2,2,16.54
C102758,2024-03-10,0,0,23.12
C102758,2024-03-11,1,0,9.75
C102758,2024-03-12,0,0,23.27
C102758,2024-03-13,1,0,15.22
C102758,2024-03-14,2,0,31.57
C102758,2024-03-15,1,1,9.72
C102758,2024-03-16,1,1,4.0
C102758,2024-03-17,1,1,0.0
C102758,2024-03-18,1,0,16.43
C102758,2024-03-19,2,2,23.0
C102758,2024-03-20,3,0,14.15
C102758,2024-03-21,0,0,25.54
C102758,2024-03-22,2,1,19.5
C102758,2024-03-23,2,1,13.71
C102758,2024-03-24,1,1,0.0
C102758,2024-03-25,1,1,11.09
C102758,2024-03-26,2,0,14.19
C102758,2024-03-27,1,1,7.9
C102758,2024-03-28,0,0,10.32
C102758,2024-03-29,1,1,21.47
C102758,2024-03-30,1,0,23.68
C102758,2024-03-31,0,0,10.29
C102758,2024-04-01,2,1,24.3
C102758,2024-04-02,0,0,9.82
C102758,2024-04-03,1,0,3.84
C102758,2024-04-04,1,1,0.39
C102758,2024-04-05,1,1,0.0
C102758,2024-04-06,1,0,4.62
C102758,2024-04-07,2,2,21.86
C102758,2024-04-08,1,0,5.77
C102758,2024-04-09,2,1,0.71
C102758,2024-04-10,1,0,19.91
C102758,2024-04-11,3,1,47.53
C102758,2024-04-12,3,1,13.36
C102758,2024-04-13,0,0,27.48
C102758,2024-04-14,1,0,3.52
C102758,2024-04-15,2,0,30.63
C102758,2024-04-16,1,0,20.25
C102758,2024-04-17,2,1,17.43
C102758,2024-04-18,0,0,8.07
C102758,2024-04-19,1,1,3.24
C102758,2024-04-20,0,0,0.0
C102758,2024-04-21,2,1,23.6
C102758,2024-04-22,0,0,3.56
C102758,2024-04-23,0,0,3.56
C102758,2024-04-24,3,1,40.5
C102758,2024-04-25,1,0,12.28
C102758,2024-04-26,1,0,15.78
C102758,2024-04-27,2,2,17.64
C102758,2024-04-28,0,0,25.4
C102758,2024-04-29,3,0,25.48
C102758,2024-04-30,1,0,18.23
C102758,2024-05-01,3,1,15.92
C102758,2024-05-02,0,0,22.22
C102758,2024-05-03,1,0,0.73
C102758,2024-05-04,1,0,10.83
C102758,2024-05-05,3,2,27.24
C102758,2024-05-06,0,0,10.43
C102758,2024-05-07,3,1,27.04
C102758,2024-05-08,0,0,12.41
C102758,2024-05-09,0,0,17.32
C102758,2024-05-10,1,0,13.64
C102758,2024-05-11,2,1,9.92
C102758,2024-05-12,0,0,11.79
C102758,2024-05-13,3,2,37.42
C102758,2024-05-14,0,0,17.77
C102758,2024-05-15,0,0,22.5
C102758,2024-05-16,1,0,1.1
C102758,2024-05-17,0,0,13.48
C102758,2024-05-18,2,1,25.47
C102758,2024-05-19,0,0,18.19
C102758,2024-05-20,0,0,5.17
C102758,2024-05-21,1,1,19.21
C102758,2024-05-22,0,0,0.09
C102758,2024-05-23,1,0,18.03
C102758,2024-05-24,0,0,17.48
C102758,2024-05-25,2,0,20.06
C102758,2024-05-26,1,0,11.14
C102758,2024-05-27,3,1,28.23
C102758,2024-05-28,0,0,12.66
C102758,2024-05-29,2,0,31.68
C102758,2024-05-30,3,2,26.72
C102758,2024-05-31,1,0,2.93
C102758,2024-06-01,0,0,0.0
C102758,2024-06-02,0,0,5.69
C102758,2024-06-03,1,0,8.44
C102758,2024-06-04,0,0,15.84
C102758,2024-06-05,5,2,32.71
C102758,2024-06-06,3,2,27.8
C102758,2024-06-07,1,0,21.26
C102758,2024-06-08,1,0,9.36
C102758,2024-06-09,1,0,9.38
C102758,2024-06-10,2,1,7.57
C102758,2024-06-11,1,0,12.1
C102758,2024-06-12,0,0,6.67
C102758,2024-06-13,1,0,2.75
C102758,2024-06-14,1,1,4.75
C102758,2024-06-15,3,1,32.65
C102758,2024-06-16,4,1,29.02
C102758,2024-06-17,0,0,26.18
C102758,2024-06-18,2,2,20.28
C102758,2024-06-19,2,1,14.72
C102758,2024-06-20,2,1,20.92
C102758,2024-06-21,0,0,13.44
C102758,2024-06-22,1,0,13.73
C102758,2024-06-23,2,1,17.88
C102758,2024-06-24,0,0,12.44
C102758,2024-06-25,0,0,15.94
C102758,2024-06-26,1,0,13.53
C102758,2024-06-27,3,1,31.29
C102758,2024-06-28,4,2,28.06
C102758,2024-06-29,2,1,26.51
C102758,2024-06-30,1,1,0.0
C102759,2024-01-01,0,0,9.81
C102759,2024-01-02,2,0,25.58
C102759,2024-01-03,6,1,31.06
C102759,2024-01-04,7,2,33.66
C102759,2024-01-05,2,2,33.9
C102759,2024-01-06,6,4,29.9
C102759,2024-01-07,6,2,37.83
C102759,2024-01-08,2,1,15.62
C102759,2024-01-09,6,2,25.71
C102759,2024-01-10,4,1,34.23
C102759,2024-01-11,8,2,28.73
C102759,2024-01-12,8,2,29.82
C102759,2024-01-13,3,2,24.06
C102759,2024-01-14,4,1,26.87
C102759,2024-01-15,8,4,36.38
C102759,2024-01-16,1,0,5.5
C102759,2024-01-17,4,3,38.45
C102759,2024-01-18,5,1,28.71
C102759,2024-01-19,6,2,30.67
C102759,2024-01-20,2,0,19.23
C102759,2024-01-21,3,1,36.12
C102759,2024-01-22,5,1,35.61
C102759,2024-01-23,5,3,17.51
C102759,2024-01-24,7,3,36.77
C102759,2024-01-25,6,0,31.63
C102759,2024-01-26,4,3,20.07
C102759,2024-01-27,5,2,41.64
C102759,2024-01-28,5,4,30.52
C102759,2024-01-29,6,3,33.37
C102759,2024-01-30,5,3,25.81
C102759,2024-01-31,4,0,20.7
C102759,2024-02-01,6,4,33.49
C102759,2024-02-02,5,1,34.72
C102759,2024-02-03,5,3,28.2
C102759,2024-02-04,4,1,19.39
C102759,2024-02-05,3,1,27.18
C102759,2024-02-06,4,1,34.51
C102759,2024-02-07,1,0,4.33
C102759,2024-02-08,4,1,40.46
C102759,2024-02-09,2,2,17.31
C102759,2024-02-10,4,2,23.7
C102759,2024-02-11,3,0,25.19
C102759,2024-02-12,1,0,21.17
C102759,2024-02-13,6,1,27.31
C102759,2024-02-14,4,0,33.85
C102759,2024-02-15,6,3,38.11
C102759,2024-02-16,5,4,27.15
C102759,2024-02-17,3,2,9.81
C102759,2024-02-18,5,3,26.74
C102759,2024-02-19,8,2,37.63
C102759,2024-02-20,3,1,27.91
C102759,2024-02-21,3,2,18.33
C102759,2024-02-22,9,4,31.58
C102759,2024-02-23,4,2,37.97
C102759,2024-02-24,4,2,32.65
C102759,2024-02-25,5,3,33.22
C102759,2024-02-26,7,2,20.25
C102759,2024-02-27,5,1,23.81
C102759,2024-02-28,2,0,12.93
C102759,2024-02-29,6,3,22.25
C102759,2024-03-01,8,1,32.19
C102759,2024-03-02,4,2,16.67
C102759,2024-03-03,4,2,38.27
C102759,2024-03-04,7,5,26.89
C102759,2024-03-05,4,1,41.34
C102759,2024-03-06,6,4,28.35
C102759,2024-03-07,3,1,21.39
C102759,2024-03-08,3,1,30.99
C102759,2024-03-09,3,2,32.5
C102759,2024-03-10,10,4,29.88
C102759,2024-03-11,1,0,8.39
C102759,2024-03-12,3,3,24.86
C102759,2024-03-13,7,3,26.92
C102759,2024-03-14,3,1,22.33
C102759,2024-03-15,5,2,11.71
C102759,2024-03-16,7,5,32.59
C102759,2024-03-17,4,3,30.92
C102759,2024-03-18,2,1,18.17
C102759,2024-03-19,5,1,45.12
C102759,2024-03-20,6,3,38.22
C102759,2024-03-21,4,2,25.56
C102759,2024-03-22,4,2,28.82
C102759,2024-03-23,3,1,32.01
C102759,2024-03-24,4,2,28.41
C102759,2024-03-25,2,0,14.6
C102759,2024-03-26,6,3,23.55
C102759,2024-03-27,3,2,25.42
C102759,2024-03-28,3,0,37.6
C102759,2024-03-29,4,1,43.02
C102759,2024-03-30,2,0,44.54
C102759,2024-03-31,6,1,27.61
C102759,2024-04-01,5,2,38.74
C102759,2024-04-02,4,2,37.94
C102759,2024-04-03,5,3,16.21
C102759,2024-04-04,3,1,20.75
C102759,2024-04-05,5,1,32.32
C102759,2024-04-06,2,0,18.59
C102759,2024-04-07,4,3,39.41
C102759,2024-04-08,5,2,22.19
C102759,2024-04-09,5,2,40.94
C102759,2024-04-10,2,0,15.4
C102759,2024-04-11,3,1,37.48
C102759,2024-04-12,4,2,40.67
C102759,2024-04-13,6,3,38.36
C102759,2024-04-14,4,1,30.93
C102759,2024-04-15,4,3,16.46
C102759,2024-04-16,4,2,23.11
C102759,2024-04-17,3,2,24.45
C102759,2024-04-18,2,0,22.19
C102759,2024-04-19,2,1,34.5
C102759,2024-04-20,3,2,42.24
C102759,2024-04-21,1,1,2.93
C102759,2024-04-22,3,1,24.26
C102759,2024-04-23,3,2,38.68
C102759,2024-04-24,7,2,23.64
C102759,2024-04-25,2,0,25.93
C102759,2024-04-26,5,3,35.11
C102759,2024-04-27,1,1,17.77
C102759,2024-04-28,2,0,33.3
C102759,2024-04-29,7,2,17.73
C102759,2024-04-30,3,2,32.74
C102759,2024-05-01,7,2,34.62
C102759,2024-05-02,3,0,22.33
C102759,2024-05-03,3,1,24.17
C102759,2024-05-04,7,2,36.25
C102759,2024-05-05,6,3,13.37
C102759,2024-05-06,3,1,19.06
C102759,2024-05-07,5,0,35.78
C102759,2024-05-08,8,4,28.82
C102759,2024-05-09,3,1,33.81
C102759,2024-05-10,2,0,27.84
C102759,2024-05-11,2,1,24.29
C102759,2024-05-12,5,1,21.61
C102759,2024-05-13,4,1,29.65
C102759,2024-05-14,2,1,29.26
C102759,2024-05-15,3,1,34.81
C102759,2024-05-16,4,2,45.39
C102759,2024-05-17,4,1,29.27
C102759,2024-05-18,6,2,30.65
C102759,2024-05-19,2,2,27.46
C102759,2024-05-20,1,0,8.72
C102759,2024-05-21,3,0,25.99
C102759,2024-05-22,4,1,24.95
C102759,2024-05-23,3,1,17.02
C102759,2024-05-24,2,1,17.87
C102759,2024-05-25,3,1,33.02
C102759,2024-05-26,3,2,49.83
C102759,2024-05-27,5,2,20.89
C102759,2024-05-28,6,1,22.07
C102759,2024-05-29,2,1,9.33
C102759,2024-05-30,8,3,26.23
C102759,2024-05-31,5,1,35.84
C102759,2024-06-01,1,1,6.83
C102759,2024-06-02,3,3,32.87
C102759,2024-06-03,2,0,8.31
C102759,2024-06-04,4,0,37.22
C102759,2024-06-05,3,2,29.12
C102759,2024-06-06,4,2,28.62
C102759,2024-06-07,7,5,38.32
C102759,2024-06-08,4,1,28.09
C102759,2024-06-09,3,1,28.93
C102759,2024-06-10,3,1,32.21
C102759,2024-06-11,2,0,0.35
C102759,2024-06-12,2,0,13.97
C102759,2024-06-13,5,2,36.63
C102759,2024-06-14,3,2,34.06
C102759,2024-06-15,3,2,33.68
C102759,2024-06-16,8,4,31.32
C102759,2024-06-17,3,1,22.98
C102759,2024-06-18,4,0,32.06
C102759,2024-06-19,0,0,13.23
C102759,2024-06-20,7,4,24.3
C102759,2024-06-21,1,0,15.95
C102759,2024-06-22,5,3,32.87
C102759,2024-06-23,3,0,32.44
C102759,2024-06-24,4,3,35.44
C102759,2024-06-25,3,1,30.41
C102759,2024-06-26,6,2,20.81
C102759,2024-06-27,6,1,35.83
C102759,2024-06-28,4,1,30.0
C102759,2024-06-29,6,3,32.25
C102759,2024-06-30,2,1,8.86
C102760,2024-01-01,7,5,25.62
C102760,2024-01-02,3,1,20.99
C102760,2024-01-03,1,0,10.43
C102760,2024-01-04,3,2,42.22
C102760,2024-01-05,6,1,24.36
C102760,2024-01-06,4,1,27.09
C102760,2024-01-07,2,0,7.99
C102760,2024-01-08,2,2,13.8
C102760,2024-01-09,5,3,35.04
C102760,2024-01-10,5,1,42.06
C102760,2024-01-11,6,1,31.38
C102760,2024-01-12,7,2,21.49
C102760,2024-01-13,4,1,18.07
C102760,2024-01-14,8,2,38.93
C102760,2024-01-15,6,2,21.14
C102760,2024-01-16,4,2,38.3
C102760,2024-01-17,5,2,56.32
C102760,2024-01-18,4,2,32.05
C102760,2024-01-19,5,3,7.51
C102760,2024-01-20,6,3,17.57
C102760,2024-01-21,6,3,29.15
C102760,2024-01-22,3,0,28.51
C102760,2024-01-23,1,0,10.06
C102760,2024-01-24,2,0,5.65
C102760,2024-01-25,3,1,12.98
C102760,2024-01-26,6,1,36.18
C102760,2024-01-27,5,3,20.82
C102760,2024-01-28,4,0,46.63
C102760,2024-01-29,3,2,23.24
C102760,2024-01-30,2,1,14.53
C102760,2024-01-31,5,4,41.24
C102760,2024-02-01,6,3,38.58
C102760,2024-02-02,2,1,4.68
C102760,2024-02-03,3,2,13.23
C102760,2024-02-04,1,0,18.87
C102760,2024-02-05,2,1,15.18
C102760,2024-02-06,4,0,41.06
C102760,2024-02-07,2,0,15.46
C102760,2024-02-08,1,0,14.56
C102760,2024-02-09,5,2,36.89
C102760,2024-02-10,7,3,43.98
C102760,2024-02-11,3,1,32.52
C102760,2024-02-12,3,1,41.24
C102760,2024-02-13,5,1,28.26
C102760,2024-02-14,3,0,28.07
C102760,2024-02-15,4,1,21.62
C102760,2024-02-16,2,1,33.12
C102760,2024-02-17,5,0,21.22
C102760,2024-02-18,1,1,10.04
C102760,2024-02-19,5,2,22.99
C102760,2024-02-20,7,3,40.41
C102760,2024-02-21,6,1,26.31
C102760,2024-02-22,5,2,20.71
C102760,2024-02-23,4,2,31.23
C102760,2024-02-24,4,1,21.6
C102760,2024-02-25,3,1,24.0
C102760,2024-02-26,7,0,22.62
C102760,2024-02-27,0,0,7.29
C102760,2024-02-28,1,1,3.16
C102760,2024-02-29,9,2,45.66
C102760,2024-03-01,6,3,37.35
C102760,2024-03-02,4,1,13.89
C102760,2024-03-03,5,3,24.77
C102760,2024-03-04,3,1,22.16
C102760,2024-03-05,4,3,33.73
C102760,2024-03-06,4,1,30.21
C102760,2024-03-07,2,1,13.37
C102760,2024-03-08,3,2,23.08
C102760,2024-03-09,2,1,26.94
C102760,2024-03-10,1,0,9.96
C102760,2024-03-11,2,0,17.3
C102760,2024-03-12,3,2,40.67
C102760,2024-03-13,7,1,39.71
C102760,2024-03-14,6,0,24.4
C102760,2024-03-15,6,1,24.66
C102760,2024-03-16,3,1,22.75
C102760,2024-03-17,6,1,45.29
C102760,2024-03-18,7,4,29.81
C102760,2024-03-19,5,1,36.39
C102760,2024-03-20,5,3,34.9
C102760,2024-03-21,4,1,39.37
C102760,2024-03-22,6,3,31.29
C102760,2024-03-23,5,3,24.69
C102760,2024-03-24,9,4,13.98
C102760,2024-03-25,4,1,25.29
C102760,2024-03-26,5,2,12.44
C102760,2024-03-27,6,3,21.05
C102760,2024-03-28,5,3,35.37
C102760,2024-03-29,6,3,39.42
C102760,2024-03-30,3,1,13.56
C102760,2024-03-31,5,2,38.29
C102760,2024-04-01,4,2,41.13
C102760,2024-04-02,1,1,9.43
C102760,2024-04-03,1,0,28.18
C102760,2024-04-04,4,1,26.24
C102760,2024-04-05,6,1,24.59
C102760,2024-04-06,5,0,30.82
C102760,2024-04-07,1,0,26.78
C102760,2024-04-08,6,1,49.39
C102760,2024-04-09,4,0,28.35
C102760,2024-04-10,5,2,25.24
C102760,2024-04-11,2,1,22.65
C102760,2024-04-12,3,1,28.45
C102760,2024-04-13,2,0,25.56
C102760,2024-04-14,3,2,32.46
C102760,2024-04-15,3,1,32.25
C102760,2024-04-16,4,2,19.62
C102760,2024-04-17,4,1,18.34
C102760,2024-04-18,2,0,10.51
C102760,2024-04-19,6,3,37.44
C102760,2024-04-20,4,2,20.71
C102760,2024-04-21,9,1,24.05
C102760,2024-04-22,1,0,11.44
C102760,2024-04-23,6,3,32.33
C102760,2024-04-24,2,2,18.11
C102760,2024-04-25,3,0,29.28
C102760,2024-04-26,4,1,41.46
C102760,2024-04-27,6,2,28.11
C102760,2024-04-28,2,1,26.97
C102760,2024-04-29,5,3,37.71
C102760,2024-04-30,6,1,25.6
C102760,2024-05-01,5,3,31.78
C102760,2024-05-02,4,2,35.63
C102760,2024-05-03,4,1,27.35
C102760,2024-05-04,1,0,6.25
C102760,2024-05-05,4,1,27.2
C102760,2024-05-06,5,1,33.06
C102760,2024-05-07,3,0,36.09
C102760,2024-05-08,1,0,11.02
C102760,2024-05-09,5,1,39.27
C102760,2024-05-10,2,1,17.29
C102760,2024-05-11,4,2,25.81
C102760,2024-05-12,3,1,28.94
C102760,2024-05-13,3,2,29.9
C102760,2024-05-14,6,4,20.1
C102760,2024-05-15,2,1,31.89
C102760,2024-05-16,3,0,27.53
C102760,2024-05-17,1,1,23.34
C102760,2024-05-18,3,1,44.52
C102760,2024-05-19,4,2,32.27
C102760,2024-05-20,2,0,17.99
C102760,2024-05-21,2,0,33.23
C102760,2024-05-22,6,3,30.52
C102760,2024-05-23,2,0,26.44
C102760,2024-05-24,5,3,37.5
C102760,2024-05-25,4,1,35.04
C102760,2024-05-26,6,2,43.2
C102760,2024-05-27,4,3,13.18
C102760,2024-05-28,3,2,27.04
C102760,2024-05-29,4,1,24.76
C102760,2024-05-30,1,0,19.61
C102760,2024-05-31,3,1,35.63
C102760,2024-06-01,4,1,39.71
C102760,2024-06-02,3,1,39.91
C102760,2024-06-03,3,1,26.67
C102760,2024-06-04,5,1,37.97
C102760,2024-06-05,1,0,12.6
C102760,2024-06-06,7,0,26.42
C102760,2024-06-07,3,0,30.19
C102760,2024-06-08,3,0,29.34
C102760,2024-06-09,2,1,18.9
C102760,2024-06-10,9,2,29.26
C102760,2024-06-11,2,2,22.23
C102760,2024-06-12,4,3,26.12
C102760,2024-06-13,6,1,31.34
C102760,2024-06-14,2,0,18.24
C102760,2024-06-15,3,2,41.35
C102760,2024-06-16,4,2,28.87
C102760,2024-06-17,2,1,7.0
C102760,2024-06-18,3,1,22.59
C102760,2024-06-19,6,1,23.28
C102760,2024-06-20,2,1,0.0
C102760,2024-06-21,2,1,38.13
C102760,2024-06-22,3,1,40.91
C102760,2024-06-23,5,3,19.98
C102760,2024-06-24,7,4,33.91
C102760,2024-06-25,6,2,15.74
C102760,2024-06-26,1,0,17.42
C102760,2024-06-27,3,1,28.4
C102760,2024-06-28,4,1,26.55
C102760,2024-06-29,5,0,37.02
C102760,2024-06-30,4,1,45.13
C102761,2024-01-01,0,0,10.34
C102761,2024-01-02,0,0,19.32
C102761,2024-01-03,1,1,18.15
C102761,2024-01-04,1,0,6.0
C102761,2024-01-05,1,0,13.59
C102761,2024-01-06,2,1,21.69
C102761,2024-01-07,1,1,14.62
C102761,2024-01-08,0,0,13.23
C102761,2024-01-09,2,0,21.14
C102761,2024-01-10,0,0,5.19
C102761,2024-01-11,1,1,0.0
C102761,2024-01-12,3,2,16.68
C102761,2024-01-13,1,1,6.18
C102761,2024-01-14,2,0,13.3
C102761,2024-01-15,1,0,18.81
C102761,2024-01-16,2,1,30.69
C102761,2024-01-17,0,0,6.08
C102761,2024-01-18,1,0,12.81
C102761,2024-01-19,1,0,18.85
C102761,2024-01-20,1,1,3.25
C102761,2024-01-21,0,0,0.0
C102761,2024-01-22,1,1,5.63
C102761,2024-01-23,0,0,9.0
C102761,2024-01-24,1,0,4.51
C102761,2024-01-25,1,0,13.45
C102761,2024-01-26,0,0,0.0
C102761,2024-01-27,1,1,2.81
C102761,2024-01-28,3,1,23.93
C102761,2024-01-29,1,0,6.62
C102761,2024-01-30,2,2,21.09
C102761,2024-01-31,2,2,14.53
C102761,2024-02-01,0,0,9.82
C102761,2024-02-02,0,0,4.34
C102761,2024-02-03,1,0,12.61
C102761,2024-02-04,0,0,16.3
C102761,2024-02-05,1,0,11.55
C102761,2024-02-06,2,1,16.45
C102761,2024-02-07,3,1,39.72
C102761,2024-02-08,1,0,17.78
C102761,2024-02-09,1,0,13.43
C102761,2024-02-10,1,0,8.62
C102761,2024-02-11,2,2,9.13
C102761,2024-02-12,1,0,0.0
C102761,2024-02-13,1,0,21.62
C102761,2024-02-14,0,0,14.22
C102761,2024-02-15,0,0,12.66
C102761,2024-02-16,1,0,22.08
C102761,2024-02-17,0,0,12.9
C102761,2024-02-18,1,1,8.5
C102761,2024-02-19,3,2,13.74
C102761,2024-02-20,1,1,17.49
C102761,2024-02-21,0,0,17.41
C102761,2024-02-22,1,0,13.1
C102761,2024-02-23,1,0,3.46
C102761,2024-02-24,1,1,8.2
C102761,2024-02-25,2,1,18.47
C102761,2024-02-26,0,0,2.18
C102761,2024-02-27,2,1,14.74
C102761,2024-02-28,1,1,1.1
C102761,2024-02-29,2,1,32.64
C102761,2024-03-01,2,0,18.31
C102761,2024-03-02,0,0,19.06
C102761,2024-03-03,1,1,10.78
C102761,2024-03-04,1,1,24.12
C102761,2024-03-05,1,0,6.07
C102761,2024-03-06,0,0,19.5
C102761,2024-03-07,1,0,4.3
C102761,2024-03-08,1,0,28.94
C102761,2024-03-09,0,0,7.41
C102761,2024-03-10,2,0,16.66
C102761,2024-03-11,0,0,1.16
C102761,2024-03-12,1,1,8.17
C102761,2024-03-13,0,0,10.45
C102761,2024-03-14,0,0,10.91
C102761,2024-03-15,0,0,10.26
C102761,2024-03-16,0,0,8.27
C102761,2024-03-17,1,0,32.11
C102761,2024-03-18,2,1,4.32
C102761,2024-03-19,2,0,18.98
C102761,2024-03-20,0,0,13.05
C102761,2024-03-21,1,1,11.21
C102761,2024-03-22,1,0,21.33
C102761,2024-03-23,1,1,7.65
C102761,2024-03-24,0,0,11.29
C102761,2024-03-25,1,1,0.12
C102761,2024-03-26,2,0,7.45
C102761,2024-03-27,0,0,19.95
C102761,2024-03-28,3,3,32.54
C102761,2024-03-29,3,1,29.61
C102761,2024-03-30,0,0,4.41
C102761,2024-03-31,4,0,34.55
C102761,2024-04-01,1,1,26.38
C102761,2024-04-02,1,0,9.19
C102761,2024-04-03,2,0,21.98
C102761,2024-04-04,1,0,14.05
C102761,2024-04-05,1,0,24.88
C102761,2024-04-06,2,1,17.78
C102761,2024-04-07,3,0,18.27
C102761,2024-04-08,1,0,12.12
C102761,2024-04-09,0,0,17.13
C102761,2024-04-10,0,0,14.0
C102761,2024-04-11,2,1,31.62
C102761,2024-04-12,2,1,2.59
C102761,2024-04-13,1,1,14.51
C102761,2024-04-14,2,1,22.37
C102761,2024-04-15,1,0,10.34
C102761,2024-04-16,0,0,17.01
C102761,2024-04-17,3,2,35.76
C102761,2024-04-18,0,0,12.59
C102761,2024-04-19,1,0,19.87
C102761,2024-04-20,0,0,3.5
C102761,2024-04-21,0,0,6.14
C102761,2024-04-22,0,0,28.08
C102761,2024-04-23,0,0,13.46
C102761,2024-04-24,1,1,0.0
C102761,2024-04-25,0,0,0.0
C102761,2024-04-26,3,2,27.04
C102761,2024-04-27,0,0,13.67
C102761,2024-04-28,0,0,2.65
C102761,2024-04-29,1,0,6.81
C102761,2024-04-30,3,1,40.02
C102761,2024-05-01,0,0,28.86
C102761,2024-05-02,2,1,11.51
C102761,2024-05-03,1,0,0.0
C102761,2024-05-04,0,0,12.24
C102761,2024-05-05,2,0,26.3
C102761,2024-05-06,1,1,25.17
C102761,2024-05-07,2,0,24.72
C102761,2024-05-08,2,1,11.92
C102761,2024-05-09,1,1,18.68
C102761,2024-05-10,0,0,16.93
C102761,2024-05-11,1,1,2.23
C102761,2024-05-12,2,0,27.86
C102761,2024-05-13,1,1,0.0
C102761,2024-05-14,2,0,27.43
C102761,2024-05-15,2,1,32.38
C102761,2024-05-16,1,0,9.5
C102761,2024-05-17,0,0,7.04
C102761,2024-05-18,1,1,21.65
C102761,2024-05-19,1,0,15.78
C102761,2024-05-20,1,0,16.14
C102761,2024-05-21,1,1,18.35
C102761,2024-05-22,2,0,36.04
C102761,2024-05-23,0,0,25.53
C102761,2024-05-24,1,0,14.99
C102761,2024-05-25,1,1,7.91
C102761,2024-05-26,2,1,28.17
C102761,2024-05-27,2,0,15.13
C102761,2024-05-28,2,1,8.89
C102761,2024-05-29,1,0,14.08
C102761,2024-05-30,0,0,14.66
C102761,2024-05-31,2,1,15.07
C102761,2024-06-01,1,0,18.92
C102761,2024-06-02,0,0,14.56
C102761,2024-06-03,0,0,16.67
C102761,2024-06-04,2,2,20.16
C102761,2024-06-05,0,0,6.67
C102761,2024-06-06,3,0,28.72
C102761,2024-06-07,3,1,30.67
C102761,2024-06-08,0,0,14.92
C102761,2024-06-09,2,2,20.24
C102761,2024-06-10,2,0,16.14
C102761,2024-06-11,0,0,8.69
C102761,2024-06-12,2,1,17.66
C102761,2024-06-13,2,0,22.12
C102761,2024-06-14,0,0,7.61
C102761,2024-06-15,0,0,0.0
C102761,2024-06-16,0,0,2.2
C102761,2024-06-17,4,1,36.8
C102761,2024-06-18,0,0,5.6
C102761,2024-06-19,1,1,22.09
C102761,2024-06-20,1,0,3.06
C102761,2024-06-21,2,1,24.73
C102761,2024-06-22,0,0,15.73
C102761,2024-06-23,1,0,32.24
C102761,2024-06-24,2,2,25.43
C102761,2024-06-25,1,0,19.19
C102761,2024-06-26,2,1,34.8
C102761,2024-06-27,2,0,14.32
C102761,2024-06-28,1,1,6.02
C102761,2024-06-29,0,0,20.1
C102761,2024-06-30,2,1,21.68
C102762,2024-01-01,9,4,37.37
C102762,2024-01-02,15,7,30.69
C102762,2024-01-03,6,1,22.57
C102762,2024-01-04,10,6,35.88
C102762,2024-01-05,7,2,36.0
C102762,2024-01-06,10,5,15.84
C102762,2024-01-07,5,2,20.41
C102762,2024-01-08,16,5,34.57
C102762,2024-01-09,7,5,42.13
C102762,2024-01-10,7,2,43.28
C102762,2024-01-11,10,2,30.21
C102762,2024-01-12,8,3,35.27
C102762,2024-01-13,8,3,29.64
C102762,2024-01-14,12,4,22.94
C102762,2024-01-15,10,4,28.24
C102762,2024-01-16,9,2,25.74
C102762,2024-01-17,14,2,28.44
C102762,2024-01-18,9,4,21.7
C102762,2024-01-19,10,1,26.46
C102762,2024-01-20,7,5,30.15
C102762,2024-01-21,14,7,30.76
C102762,2024-01-22,15,6,29.98
C102762,2024-01-23,11,6,28.19
C102762,2024-01-24,7,5,29.53
C102762,2024-01-25,7,2,30.9
C102762,2024-01-26,11,2,36.2
C102762,2024-01-27,7,2,26.04
C102762,2024-01-28,12,4,29.92
C102762,2024-01-29,8,2,26.12
C102762,2024-01-30,12,2,32.1
C102762,2024-01-31,15,6,44.22
C102762,2024-02-01,10,1,23.07
C102762,2024-02-02,9,5,42.25
C102762,2024-02-03,5,0,38.22
C102762,2024-02-04,5,3,29.58
C102762,2024-02-05,8,6,27.34
C102762,2024-02-06,9,2,40.9
C102762,2024-02-07,13,4,17.57
C102762,2024-02-08,13,7,25.47
C102762,2024-02-09,9,5,18.81
C102762,2024-02-10,10,2,12.82
C102762,2024-02-11,14,4,27.66
C102762,2024-02-12,11,4,32.4
C102762,2024-02-13,11,4,31.79
C102762,2024-02-14,7,6,26.44
C102762,2024-02-15,9,2,27.95
C102762,2024-02-16,8,2,21.8
C102762,2024-02-17,11,5,25.76
C102762,2024-02-18,11,6,28.94
C102762,2024-02-19,8,4,29.55
C102762,2024-02-20,11,3,27.85
C102762,2024-02-21,8,2,30.12
C102762,2024-02-22,9,4,26.37
C102762,2024-02-23,7,2,44.33
C102762,2024-02-24,14,5,39.38
