customer_id,company_name,country,region,is_eu,industry,company_size_bucket,annual_contract_value,product_tier,sales_segment,acquisition_channel,contract_start_date,contract_end_date,renewed_flag,discount_pct,initial_onboarding_score,is_churned,total_logins,avg_daily_logins,active_days,total_feature_events,avg_feature_events,total_session_minutes,avg_session_minutes,q1q2_logins,q1q2_session_minutes,q3q4_logins,q3q4_session_minutes,tickets_product_performance,tickets_product_usability,tickets_billing_admin,tickets_sales_expectation,total_tickets,avg_sentiment,avg_first_response_hours,avg_resolution_hours,resolved_tickets
C102592,Company_2592,US,North America,0,Professional Services,Nov-50,4515.3,Growth,SMB_Inside,Partner,2023-03-08,,1,0.24,4.1,0,1474.0,4.027322404371585,366,526.0,1.4371584699453552,10035.597351626437,27.419664895154195,735,5036.72,739.0,4998.877351626435,0.0,0.0,0.0,1.0,1.0,-0.35,7.28,7.32,1.0
C102593,Company_2593,Germany,Europe,1,Ecommerce,1000+,402536.01,Enterprise,Enterprise,SelfServe,2023-07-04,2024-07-04,0,0.28,7.5,0,1870.0,5.565476190476191,336,659.0,1.9613095238095235,5637.731335148321,16.77896230698905,1832,5514.87,38.0,122.861335148321,1.0,0.0,2.0,0.0,3.0,0.0466666666666666,5.5,18.596666666666668,3.0
C102594,Company_2594,Spain,Europe,1,Healthcare,Nov-50,3396.08,Starter,SMB_Inside,Inbound,2023-08-12,2024-08-12,0,0.45,4.4,0,225.0,0.6696428571428571,336,70.0,0.2083333333333333,2843.875990250853,8.463916637651348,174,2301.32,51.0,542.5559902508531,0.0,0.0,0.0,1.0,1.0,-0.37,4.53,14.73,1.0
C102595,Company_2595,US,North America,0,Manufacturing,10-Jan,2486.73,Starter,SMB_Inside,Inbound,2024-02-04,,1,0.19,7.3,0,341.0,0.9316939890710384,366,131.0,0.3579234972677595,4388.849291931468,11.991391508009476,147,1935.81,194.0,2453.039291931468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102596,Company_2596,Australia,North America,0,Manufacturing,10-Jan,2984.7,Starter,SMB_Field,Inbound,2024-01-22,2025-01-22,0,0.53,5.5,0,355.0,0.9699453551912568,366,121.0,0.3306010928961748,4898.669848347527,13.38434384794406,161,2257.94,194.0,2640.7298483475265,0.0,0.0,0.0,1.0,1.0,0.3,0.19,1.2,1.0
C102597,Company_2597,US,North America,0,Healthcare,10-Jan,2460.96,Starter,SMB_Inside,Partner,2023-05-29,,1,0.24,4.4,0,399.0,1.0901639344262295,366,125.0,0.3415300546448087,5152.668269313297,14.07832860468114,185,2457.2,214.0,2695.468269313297,0.0,0.0,0.0,1.0,1.0,-0.65,1.22,3.48,1.0
C102598,Company_2598,Germany,Europe,1,Professional Services,10-Jan,1710.15,Starter,SMB_Field,Inbound,2023-04-19,,1,0.24,5.6,0,350.0,1.0416666666666667,336,136.0,0.4047619047619047,4788.809799804564,14.252410118465964,176,2489.68,174.0,2299.129799804564,1.0,0.0,0.0,0.0,1.0,-0.27,0.61,27.82,1.0
C102599,Company_2599,Canada,North America,0,Wholesale,1000+,165912.82,Enterprise,Enterprise,Outbound,2023-12-19,2024-12-19,0,0.31,5.1,0,3575.0,9.76775956284153,366,1291.0,3.5273224043715845,10902.227613010657,29.787507139373375,1860,5566.5,1715.0,5335.727613010654,0.0,2.0,0.0,1.0,3.0,-0.1566666666666666,2.4499999999999997,11.683333333333332,3.0
C102600,Company_2600,UK,Europe,1,Hospitality,51-200,26184.8,Growth,MidMarket,Partner,2024-03-25,2025-03-26,0,0.38,3.0,0,1001.0,2.9791666666666665,336,356.0,1.0595238095238095,6830.263480003518,20.32816511905809,383,2648.52,618.0,4181.743480003519,1.0,0.0,0.0,0.0,1.0,-0.29,0.93,11.38,1.0
C102601,Company_2601,Canada,North America,0,Professional Services,Nov-50,3224.68,Growth,SMB_Field,Inbound,2023-06-30,2024-06-30,0,0.16,3.5,1,706.0,1.9289617486338797,366,253.0,0.6912568306010929,4678.59,12.783032786885247,706,4678.59,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.135,1.83,4.95,2.0
C102602,Company_2602,France,Europe,1,Professional Services,10-Jan,1145.85,Starter,SMB_Field,Inbound,2023-07-02,,1,0.04,6.4,0,322.0,0.9583333333333334,336,116.0,0.3452380952380952,4520.740305772196,13.45458424336963,182,2482.01,140.0,2038.7303057721956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102603,Company_2603,Canada,North America,0,Logistics,201-1000,79828.65,Growth,Enterprise,SelfServe,2023-11-03,2024-11-03,0,0.09,6.6,0,1266.0,3.459016393442623,366,462.0,1.2622950819672132,8569.667511340545,23.414392107487828,746,5025.64,520.0,3544.027511340546,1.0,1.0,1.0,0.0,3.0,-0.1533333333333333,1.98,14.85,3.0
C102604,Company_2604,Australia,North America,0,Unknown,1000+,154887.35,Growth,Enterprise,Partner,2023-10-27,2024-10-27,0,0.19,4.5,0,1163.0,3.1775956284153004,366,433.0,1.1830601092896176,8030.757568238081,21.941960568956507,699,4839.95,464.0,3190.807568238081,1.0,0.0,0.0,0.0,1.0,0.41,0.24,3.49,1.0
C102605,Company_2605,UK,Europe,1,Ecommerce,Nov-50,8273.54,Starter,SMB_Inside,Inbound,2023-12-29,2024-12-29,0,0.37,6.5,0,331.0,0.9851190476190476,336,101.0,0.3005952380952381,4420.832242003277,13.157238815485943,189,2368.25,142.0,2052.5822420032773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102606,Company_2606,UK,Europe,1,Unknown,Nov-50,4754.14,Starter,SMB_Field,SelfServe,2023-03-01,,1,0.03,9.4,0,332.0,0.988095238095238,336,118.0,0.3511904761904761,4356.804374246863,12.96667968525852,166,2144.46,166.0,2212.3443742468626,0.0,0.0,0.0,1.0,1.0,0.44,3.38,7.65,1.0
C102607,Company_2607,Germany,Europe,1,Manufacturing,1000+,276963.62,Enterprise,Enterprise,Outbound,2023-12-23,,1,0.32,9.2,0,3288.0,9.785714285714286,336,1161.0,3.455357142857143,9985.31463549644,29.71819831992988,1762,5325.75,1526.0,4659.564635496439,1.0,2.0,0.0,1.0,4.0,-0.2724999999999999,2.2925,15.895,4.0
C102608,Company_2608,Spain,Europe,1,Professional Services,Nov-50,9340.24,Growth,SMB_Inside,Inbound,2023-12-15,,1,0.17,7.3,0,1349.0,4.0148809523809526,336,463.0,1.3779761904761905,9310.139733718326,27.708749207495018,733,4929.25,616.0,4380.889733718326,0.0,2.0,1.0,0.0,3.0,0.15,5.763333333333333,20.87333333333333,2.0
C102609,Company_2609,France,Europe,1,Wholesale,Nov-50,4904.07,Growth,SMB_Inside,SelfServe,2023-04-14,,1,0.08,5.7,0,1305.0,3.883928571428571,336,457.0,1.3601190476190477,9086.928075113272,27.044428794979975,744,5127.7,561.0,3959.228075113271,0.0,1.0,0.0,0.0,1.0,0.03,3.69,19.19,1.0
C102610,Company_2610,Spain,Europe,1,Unknown,201-1000,51430.81,Growth,Enterprise,SelfServe,2023-11-05,2024-11-05,0,0.14,6.2,0,1133.0,3.3720238095238093,336,380.0,1.130952380952381,7530.481915675396,22.412148558557725,739,4937.42,394.0,2593.0619156753955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102611,Company_2611,Germany,Europe,1,Unknown,201-1000,124963.07,Growth,Enterprise,Outbound,2023-10-22,,1,0.3,8.9,0,1402.0,4.1726190476190474,336,488.0,1.4523809523809523,9504.501046392676,28.287205495216295,736,5123.72,666.0,4380.781046392676,1.0,1.0,1.0,0.0,3.0,-0.3,7.46,12.516666666666666,3.0
C102612,Company_2612,Netherlands,Europe,1,Wholesale,10-Jan,1731.61,Growth,SMB_Inside,Outbound,2023-04-16,,1,0.03,6.6,0,1388.0,4.130952380952381,336,458.0,1.363095238095238,8811.478947393512,26.224639724385455,766,4834.16,622.0,3977.3189473935126,0.0,2.0,0.0,1.0,3.0,0.0233333333333333,8.29,23.52,3.0
C102613,Company_2613,Germany,Europe,1,Unknown,51-200,28959.93,Enterprise,MidMarket,Outbound,2023-05-22,,1,0.35,6.3,0,3407.0,10.139880952380953,336,1167.0,3.4732142857142856,10040.116481956886,29.88129905344311,1857,5456.37,1550.0,4583.746481956886,1.0,1.0,2.0,1.0,5.0,-0.2,1.936,12.848,5.0
C102614,Company_2614,Germany,Europe,1,Healthcare,10-Jan,2204.76,Starter,SMB_Inside,Partner,2024-01-03,2024-07-04,0,0.05,3.9,0,200.0,0.5952380952380952,336,90.0,0.2678571428571428,2676.250539801633,7.96503136845724,195,2617.42,5.0,58.83053980163264,1.0,2.0,0.0,0.0,3.0,0.2033333333333333,1.1833333333333331,6.753333333333334,3.0
C102615,Company_2615,France,Europe,1,Unknown,10-Jan,2099.31,Starter,SMB_Field,SelfServe,2023-10-17,2024-10-17,0,0.15,5.7,0,256.0,0.7619047619047619,336,105.0,0.3125,3469.503853392363,10.325904325572507,177,2454.57,79.0,1014.9338533923632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102616,Company_2616,UK,Europe,1,Unknown,1000+,274428.05,Growth,Enterprise,SelfServe,2023-08-22,2024-08-22,0,0.23,5.4,0,932.0,2.7738095238095237,336,297.0,0.8839285714285714,6508.740755805387,19.371252249420795,738,5056.48,194.0,1452.260755805387,1.0,0.0,0.0,0.0,1.0,0.14,12.42,26.05,1.0
C102617,Company_2617,UK,Europe,1,Hospitality,51-200,12113.71,Enterprise,MidMarket,Inbound,2023-03-20,,1,0.11,8.8,0,3324.0,9.892857142857142,336,1162.0,3.4583333333333335,10053.395759233546,29.9208207120046,1813,5304.71,1511.0,4748.685759233547,3.0,4.0,1.0,1.0,9.0,-0.2366666666666666,1.8833333333333333,4.667777777777777,9.0
C102618,Company_2618,Canada,North America,0,Hospitality,10-Jan,1175.32,Growth,SMB_Inside,Outbound,2023-04-13,2023-07-13,0,0.07,7.3,1,0.0,0.0,366,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.43,1.65,5.9,0.0
C102619,Company_2619,Spain,Europe,1,Logistics,10-Jan,2193.55,Starter,SMB_Field,Outbound,2023-07-08,2024-01-07,0,0.1,5.7,1,9.0,0.0267857142857142,336,4.0,0.0119047619047619,60.54,0.1801785714285714,9,60.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102620,Company_2620,Australia,North America,0,Hospitality,10-Jan,2032.95,Starter,SMB_Inside,SelfServe,2024-03-05,2024-09-04,0,0.3,6.1,0,189.0,0.5163934426229508,366,71.0,0.1939890710382513,2461.2655428085473,6.724769242646304,114,1571.22,75.0,890.0455428085471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102621,Company_2621,Netherlands,Europe,1,Professional Services,10-Jan,1756.5,Starter,SMB_Inside,SelfServe,2023-05-28,2023-08-27,0,0.34,7.1,1,0.0,0.0,336,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.55,5.73,1.0
C102622,Company_2622,Netherlands,Europe,1,Professional Services,Nov-50,8686.84,Growth,SMB_Inside,Outbound,2023-07-08,,1,0.21,9.1,0,1308.0,3.892857142857143,336,442.0,1.3154761904761905,8764.406161402254,26.08454214703052,713,4726.27,595.0,4038.136161402253,1.0,0.0,1.0,0.0,2.0,-0.04,4.265,9.28,2.0
C102623,Company_2623,Germany,Europe,1,Unknown,201-1000,83224.18,Enterprise,Enterprise,Partner,2023-11-23,,1,0.05,5.5,0,3414.0,10.160714285714286,336,1201.0,3.574404761904762,10067.552314323302,29.9629533164384,1828,5460.9,1586.0,4606.652314323303,0.0,2.0,2.0,0.0,4.0,-0.175,2.8925,6.13,4.0
C102624,Company_2624,Netherlands,Europe,1,Manufacturing,10-Jan,1111.11,Growth,SMB_Inside,Inbound,2023-05-25,2023-08-24,0,0.06,3.2,1,0.0,0.0,336,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,-0.3133333333333333,6.66,18.77,3.0
C102625,Company_2625,UK,Europe,1,Unknown,201-1000,118549.86,Enterprise,Enterprise,Inbound,2023-01-24,,1,0.17,6.6,0,3393.0,10.098214285714286,336,1202.0,3.577380952380953,10213.328754601423,30.396811769647098,1826,5599.14,1567.0,4614.188754601423,2.0,2.0,2.0,4.0,10.0,-0.19,1.357,11.268,9.0
C102626,Company_2626,Spain,Europe,1,Manufacturing,10-Jan,1675.13,Growth,SMB_Inside,Partner,2024-02-12,2024-08-13,0,0.47,6.7,0,735.0,2.1875,336,242.0,0.7202380952380952,5036.549133516745,14.989729564037932,567,3970.15,168.0,1066.3991335167457,0.0,1.0,0.0,0.0,1.0,-0.13,7.91,12.38,0.0
C102627,Company_2627,US,North America,0,Hospitality,51-200,36348.77,Growth,MidMarket,Inbound,2023-08-12,2024-08-12,0,0.49,6.9,0,881.0,2.407103825136612,366,287.0,0.7841530054644809,5785.636603180538,15.80775028191404,721,4657.81,160.0,1127.8266031805383,0.0,1.0,0.0,0.0,1.0,-0.55,1.16,4.9,1.0
C102628,Company_2628,Australia,North America,0,Manufacturing,51-200,33860.97,Enterprise,MidMarket,Inbound,2023-02-05,,1,0.14,9.0,0,3602.0,9.841530054644808,366,1265.0,3.4562841530054644,10944.410470923309,29.902760849517236,1819,5411.01,1783.0,5533.4004709233095,0.0,2.0,1.0,1.0,4.0,-0.02,2.22,8.66,3.0
C102629,Company_2629,Germany,Europe,1,Professional Services,51-200,39848.68,Enterprise,MidMarket,Partner,2023-07-15,2024-07-15,0,0.34,6.8,0,1939.0,5.770833333333333,336,734.0,2.1845238095238093,5856.195732710645,17.42915396640073,1782,5419.7,157.0,436.49573271064446,1.0,1.0,1.0,1.0,4.0,0.1675,0.77,19.4475,3.0
C102630,Company_2630,Spain,Europe,1,Manufacturing,10-Jan,2381.18,Starter,SMB_Inside,Outbound,2023-03-26,,1,0.19,5.1,0,326.0,0.9702380952380952,336,116.0,0.3452380952380952,4528.229555927677,13.47687367835618,174,2379.92,152.0,2148.3095559276776,0.0,1.0,0.0,1.0,2.0,-0.1149999999999999,1.935,15.035,2.0
C102631,Company_2631,Australia,North America,0,Retail,Nov-50,9752.86,Growth,SMB_Inside,Inbound,2023-09-26,2024-09-26,0,0.04,6.1,0,1103.0,3.0136612021857925,366,384.0,1.0491803278688523,6892.928069918141,18.83313680305503,754,4655.56,349.0,2237.368069918141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102632,Company_2632,US,North America,0,Logistics,Nov-50,5289.33,Growth,SMB_Inside,Partner,2023-12-03,,1,0.27,6.8,0,1536.0,4.19672131147541,366,554.0,1.5136612021857925,9975.781728942402,27.256234232083067,790,5088.58,746.0,4887.201728942402,1.0,1.0,0.0,0.0,2.0,-0.155,4.165,12.935,2.0
C102633,Company_2633,US,North America,0,Wholesale,51-200,39507.16,Growth,MidMarket,Partner,2023-01-25,,1,0.26,5.6,0,1449.0,3.959016393442623,366,519.0,1.4180327868852458,9837.870719549355,26.879428195490046,746,4952.17,703.0,4885.700719549358,0.0,0.0,1.0,0.0,1.0,0.01,3.67,4.12,1.0
C102634,Company_2634,Spain,Europe,1,Healthcare,Nov-50,5774.13,Starter,SMB_Inside,SelfServe,2023-12-23,,1,0.14,3.5,0,348.0,1.0357142857142858,336,130.0,0.3869047619047619,4798.256946704248,14.280526627095975,201,2631.85,147.0,2166.4069467042473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102635,Company_2635,Germany,Europe,1,Unknown,Nov-50,7969.99,Starter,SMB_Inside,Inbound,2023-04-05,,1,0.15,6.1,0,339.0,1.0089285714285714,336,134.0,0.3988095238095238,4595.801036042382,13.677979273935662,183,2454.09,156.0,2141.7110360423826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102636,Company_2636,France,Europe,1,Unknown,51-200,13272.31,Growth,MidMarket,Partner,2024-02-08,2025-02-08,0,0.32,4.4,0,1219.0,3.6279761904761902,336,427.0,1.2708333333333333,7711.694925693044,22.951472993134058,573,3830.67,646.0,3881.024925693044,1.0,1.0,0.0,0.0,2.0,-0.125,5.505000000000001,24.465,2.0
C102637,Company_2637,US,North America,0,Unknown,Nov-50,5354.12,Starter,SMB_Inside,Outbound,2023-08-22,,1,0.38,6.8,0,374.0,1.0218579234972678,366,138.0,0.3770491803278688,5103.342427988841,13.9435585464176,191,2599.66,183.0,2503.6824279888415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102638,Company_2638,UK,Europe,1,Wholesale,51-200,30429.15,Enterprise,MidMarket,Partner,2023-07-30,2024-07-30,0,0.1,6.1,0,2162.0,6.434523809523809,336,811.0,2.4136904761904763,6373.14902908124,18.967705443694165,1864,5422.99,298.0,950.1590290812394,4.0,0.0,2.0,1.0,7.0,-0.1357142857142857,1.5685714285714287,8.634285714285713,6.0
C102639,Company_2639,UK,Europe,1,Ecommerce,51-200,14382.45,Growth,MidMarket,Inbound,2024-03-01,2025-03-02,0,0.05,5.2,0,1124.0,3.3452380952380953,336,377.0,1.1220238095238095,7522.042192903431,22.38703033602211,501,3382.22,623.0,4139.822192903431,1.0,0.0,1.0,4.0,6.0,0.1183333333333333,5.225,7.1499999999999995,5.0
C102640,Company_2640,US,North America,0,Professional Services,Nov-50,3097.9,Starter,SMB_Inside,SelfServe,2023-09-07,,1,0.25,7.8,0,368.0,1.005464480874317,366,133.0,0.3633879781420765,5078.101693525613,13.874594791053587,181,2537.49,187.0,2540.6116935256127,0.0,0.0,1.0,1.0,2.0,-0.15,6.550000000000001,13.645,2.0
C102641,Company_2641,UK,Europe,1,Unknown,51-200,12174.4,Growth,MidMarket,SelfServe,2023-10-14,2024-10-14,0,0.21,6.7,0,1044.0,3.107142857142857,336,360.0,1.0714285714285714,6976.495078358254,20.76337820939957,729,4877.48,315.0,2099.015078358255,2.0,0.0,0.0,0.0,2.0,0.435,7.359999999999999,14.79,2.0
C102642,Company_2642,US,North America,0,Ecommerce,Nov-50,3571.77,Growth,SMB_Inside,SelfServe,2023-05-30,,1,0.24,6.6,0,1484.0,4.054644808743169,366,522.0,1.4262295081967211,9550.615420895008,26.0945776527186,756,4759.19,728.0,4791.425420895009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102643,Company_2643,UK,Europe,1,Unknown,201-1000,57474.66,Starter,Enterprise,Outbound,2023-10-20,2024-10-20,0,0.6,4.9,0,249.0,0.7410714285714286,336,91.0,0.2708333333333333,3530.945381366243,10.50876601597096,172,2407.06,77.0,1123.8853813662429,0.0,0.0,4.0,0.0,4.0,0.0649999999999999,2.9975,10.3,3.0
C102644,Company_2644,UK,Europe,1,Logistics,10-Jan,2805.3,Starter,SMB_Field,Partner,2023-01-08,,1,0.3,5.1,0,350.0,1.0416666666666667,336,115.0,0.3422619047619047,4636.17736187242,13.798146910334584,215,2621.82,135.0,2014.35736187242,0.0,1.0,0.0,0.0,1.0,0.23,4.58,7.26,1.0
C102645,Company_2645,Netherlands,Europe,1,Retail,Nov-50,6922.88,Growth,SMB_Field,Outbound,2023-06-25,,1,0.19,5.0,0,1343.0,3.9970238095238098,336,441.0,1.3125,9157.189225010849,27.25353936015133,738,4903.28,605.0,4253.909225010846,0.0,0.0,1.0,0.0,1.0,0.22,3.79,16.22,1.0
C102646,Company_2646,Germany,Europe,1,Healthcare,Nov-50,7917.55,Starter,SMB_Field,SelfServe,2024-03-15,2025-03-16,0,0.04,6.6,0,285.0,0.8482142857142857,336,93.0,0.2767857142857143,3546.6199412625483,10.555416491852824,125,1571.8,160.0,1974.8199412625488,1.0,0.0,0.0,0.0,1.0,-0.23,1.43,13.53,0.0
C102647,Company_2647,UK,Europe,1,Logistics,1000+,191722.22,Growth,Enterprise,Inbound,2023-03-01,,1,0.14,5.9,0,1254.0,3.732142857142857,336,418.0,1.244047619047619,9010.748781142196,26.817704705780347,702,4870.28,552.0,4140.468781142195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102648,Company_2648,Australia,North America,0,Hospitality,1000+,340582.92,Growth,Enterprise,Outbound,2023-01-15,,1,0.2,4.7,0,1479.0,4.040983606557377,366,477.0,1.3032786885245902,9665.668801965878,26.408931152912235,726,4786.72,753.0,4878.948801965878,1.0,1.0,0.0,0.0,2.0,-0.045,2.985,6.665,2.0
C102649,Company_2649,Spain,Europe,1,Healthcare,51-200,32720.97,Growth,MidMarket,Partner,2023-01-05,,1,0.57,5.7,0,1304.0,3.880952380952381,336,456.0,1.3571428571428572,9049.060128858157,26.93172657398261,737,4950.56,567.0,4098.500128858157,1.0,0.0,2.0,1.0,4.0,-0.0574999999999999,2.5,9.0325,4.0
C102650,Company_2650,France,Europe,1,Unknown,10-Jan,2059.7,Growth,SMB_Field,SelfServe,2023-02-17,,1,0.26,6.0,0,1311.0,3.9017857142857144,336,477.0,1.4196428571428572,8941.387084465243,26.611271084717984,728,4723.88,583.0,4217.507084465244,2.0,0.0,0.0,0.0,2.0,0.075,4.465000000000001,15.515,2.0
C102651,Company_2651,Netherlands,Europe,1,Manufacturing,10-Jan,1811.52,Starter,SMB_Inside,Partner,2024-02-17,,1,0.22,3.3,0,291.0,0.8660714285714286,336,96.0,0.2857142857142857,3886.223714043856,11.566142006082904,137,1807.06,154.0,2079.163714043856,0.0,3.0,1.0,0.0,4.0,0.2225,3.6475,21.575,3.0
C102652,Company_2652,Australia,North America,0,Manufacturing,51-200,38330.94,Growth,MidMarket,Inbound,2023-08-21,2024-08-21,0,0.19,8.7,0,964.0,2.633879781420765,366,350.0,0.9562841530054644,6368.174918198629,17.399385022400626,752,4895.27,212.0,1472.9049181986293,0.0,0.0,1.0,1.0,2.0,0.035,3.495,10.49,2.0
C102653,Company_2653,US,North America,0,Logistics,Nov-50,7613.75,Growth,SMB_Inside,Partner,2023-11-02,,1,0.15,5.5,0,1472.0,4.021857923497268,366,496.0,1.355191256830601,9714.33550380466,26.54190028361929,712,4794.03,760.0,4920.305503804661,0.0,2.0,0.0,1.0,3.0,0.0999999999999999,2.45,11.72,3.0
C102654,Company_2654,Germany,Europe,1,Hospitality,10-Jan,2356.15,Starter,SMB_Inside,Inbound,2023-06-30,2024-06-30,0,0.12,5.8,1,192.0,0.5714285714285714,336,72.0,0.2142857142857142,2576.47,7.668065476190476,192,2576.47,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06,3.83,21.14,1.0
C102655,Company_2655,Germany,Europe,1,Healthcare,Nov-50,7990.79,Growth,SMB_Field,Outbound,2023-04-30,,1,0.33,8.7,0,1296.0,3.857142857142857,336,472.0,1.4047619047619049,9089.631686851912,27.05247525848784,683,4810.88,613.0,4278.751686851914,0.0,1.0,2.0,0.0,3.0,0.0633333333333333,4.026666666666666,8.046666666666667,1.0
C102656,Company_2656,Spain,Europe,1,Logistics,51-200,16163.02,Growth,MidMarket,Inbound,2023-02-27,,1,0.22,6.7,0,1357.0,4.038690476190476,336,480.0,1.4285714285714286,9306.987659485952,27.69936803418438,747,5129.81,610.0,4177.177659485953,1.0,1.0,0.0,1.0,3.0,0.3166666666666666,3.24,10.12,3.0
C102657,Company_2657,France,Europe,1,Wholesale,10-Jan,2409.55,Starter,SMB_Inside,SelfServe,2023-11-30,2024-02-29,0,0.36,6.2,1,69.0,0.2053571428571428,336,19.0,0.056547619047619,877.66,2.612083333333333,69,877.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102658,Company_2658,France,Europe,1,Unknown,Nov-50,8103.49,Starter,SMB_Inside,Inbound,2023-08-12,,1,0.09,6.7,0,361.0,1.074404761904762,336,131.0,0.3898809523809524,4581.742515800745,13.63613843988317,194,2395.97,167.0,2185.7725158007456,1.0,0.0,0.0,0.0,1.0,-0.22,8.21,12.53,1.0
C102659,Company_2659,Germany,Europe,1,Hospitality,10-Jan,1920.55,Starter,SMB_Inside,SelfServe,2023-10-15,2024-10-15,0,0.19,4.4,0,237.0,0.7053571428571429,336,88.0,0.2619047619047619,3463.5565314335754,10.308203962599928,164,2466.98,73.0,996.5765314335754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102660,Company_2660,France,Europe,1,Professional Services,10-Jan,2026.19,Growth,SMB_Inside,Outbound,2023-08-23,,1,0.18,5.9,0,1342.0,3.994047619047619,336,480.0,1.4285714285714286,9015.827811675928,26.832820868083115,734,5008.05,608.0,4007.7778116759264,0.0,1.0,0.0,0.0,1.0,0.17,0.74,8.63,1.0
C102661,Company_2661,UK,Europe,1,Unknown,51-200,36082.35,Enterprise,MidMarket,Outbound,2023-10-06,2024-10-06,0,0.27,8.1,0,2469.0,7.348214285714286,336,874.0,2.6011904761904763,7549.458495376736,22.46862647433553,1767,5442.29,702.0,2107.168495376736,0.0,1.0,0.0,1.0,2.0,0.56,3.21,5.455,2.0
C102662,Company_2662,Australia,North America,0,Unknown,201-1000,137829.0,Growth,Enterprise,Outbound,2023-01-17,,1,0.05,7.4,0,1425.0,3.89344262295082,366,521.0,1.4234972677595628,9935.701523164887,27.146725473128107,738,4928.95,687.0,5006.751523164889,0.0,3.0,0.0,0.0,3.0,-0.03,4.6933333333333325,7.863333333333333,2.0
C102663,Company_2663,US,North America,0,Unknown,10-Jan,2563.16,Starter,SMB_Inside,Inbound,2024-02-21,,1,0.07,6.0,0,317.0,0.8661202185792349,366,98.0,0.2677595628415301,4168.42228808966,11.389131934671202,140,1851.37,177.0,2317.0522880896597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102664,Company_2664,US,North America,0,Unknown,Nov-50,4787.08,Enterprise,SMB_Inside,SelfServe,2023-06-28,,1,0.1,6.5,0,3634.0,9.92896174863388,366,1246.0,3.4043715846994536,11011.158283994768,30.085131923482972,1771,5557.92,1863.0,5453.238283994769,1.0,0.0,0.0,1.0,2.0,-0.085,1.375,9.38,2.0
C102665,Company_2665,UK,Europe,1,Wholesale,201-1000,75967.15,Starter,Enterprise,Partner,2023-09-17,2024-09-17,0,0.08,5.5,0,233.0,0.6934523809523809,336,88.0,0.2619047619047619,3431.0043698707264,10.211322529377162,166,2462.48,67.0,968.5243698707266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102666,Company_2666,UK,Europe,1,Hospitality,51-200,14047.17,Growth,MidMarket,Partner,2023-10-28,2024-10-28,0,0.46,5.1,0,1095.0,3.2589285714285716,336,375.0,1.1160714285714286,7236.37432557961,21.536828349939316,718,4890.68,377.0,2345.69432557961,0.0,2.0,2.0,1.0,5.0,0.0039999999999999,4.962,16.041999999999998,5.0
C102667,Company_2667,US,North America,0,Logistics,201-1000,76383.9,Growth,Enterprise,SelfServe,2023-11-16,2024-11-16,0,0.09,8.1,0,1319.0,3.6038251366120218,366,451.0,1.23224043715847,8800.084163985412,24.04394580323883,777,4974.71,542.0,3825.374163985411,0.0,1.0,0.0,0.0,1.0,-0.06,5.55,6.36,1.0
C102668,Company_2668,Canada,North America,0,Ecommerce,10-Jan,1550.05,Starter,SMB_Field,Inbound,2024-03-14,2024-09-13,0,0.14,4.9,0,167.0,0.4562841530054645,366,68.0,0.1857923497267759,2584.814615182594,7.062335014160093,103,1591.62,64.0,993.194615182594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C102669,Company_2669,France,Europe,1,Hospitality,51-200,16114.97,Growth,MidMarket,Inbound,2023-04-22,2024-04-22,0,0.3,7.0,1,423.0,1.2589285714285714,336,160.0,0.4761904761904761,2953.89,8.791339285714285,423,2953.89,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0799999999999999,4.038,13.62,5.0
